MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
0.4244;0.3714;0.4812;4;0.0000;0.5500;4.0068;relu
0.4243;0.3731;0.5708;4;0.0000;0.7500;4.2659;sigmoid
0.4245;0.3712;0.4794;4;0.0000;0.7500;3.2511;relu
0.4241;0.3733;0.5934;4;0.0000;0.9500;4.0865;sigmoid
0.4241;0.3713;0.4963;4;0.0000;0.9500;3.2195;relu
0.4238;0.3719;0.5001;4;0.0000;0.9950;4.0065;sigmoid
0.4228;0.3714;0.5270;4;0.0000;0.9950;3.2048;relu
0.4237;0.3715;0.4775;4;0.0001;0.5000;0.4386;sigmoid
0.4244;0.3716;0.4794;4;0.0001;0.5000;0.3427;relu
0.4236;0.3715;0.4757;4;0.0001;0.5500;4.0866;sigmoid
0.4244;0.3716;0.4794;4;0.0001;0.5500;3.3020;relu
0.4243;0.3721;0.5154;4;0.0001;0.7500;4.1578;sigmoid
0.4244;0.3713;0.4831;4;0.0001;0.7500;4.0605;relu
0.4242;0.3711;0.5058;4;0.0001;0.9500;3.3766;sigmoid
0.4241;0.3712;0.4982;4;0.0001;0.9500;4.0416;relu
0.4239;0.3716;0.5290;4;0.0001;0.9950;3.9391;sigmoid
0.4222;0.3715;0.5251;4;0.0001;0.9950;4.0485;relu
0.4219;0.3709;0.4573;4;0.0010;0.5000;0.5189;sigmoid
0.4238;0.3710;0.4646;4;0.0010;0.5000;0.3434;relu
0.4238;0.3711;0.4720;4;0.0010;0.5500;4.1200;sigmoid
0.0032;0.3525;0.0016;4;0.0010;0.5500;3.2342;relu
0.4228;0.3706;0.4465;4;0.0010;0.7500;4.0711;sigmoid
0.4241;0.3708;0.4775;4;0.0010;0.7500;3.2470;relu
0.4241;0.3714;0.5020;4;0.0010;0.9500;3.9966;sigmoid
0.4241;0.3712;0.5001;4;0.0010;0.9500;3.2982;relu
0.4238;0.3713;0.4850;4;0.0010;0.9950;4.0119;sigmoid
0.3117;0.3671;0.4411;4;0.0010;0.9950;3.2710;relu
0.4232;0.3716;0.5427;4;0.0100;0.5000;0.4138;sigmoid
0.0014;0.3487;-0.0006;4;0.0100;0.5000;0.3413;relu
0.4041;0.3609;0.2516;4;0.0100;0.5500;4.2088;sigmoid
0.0020;0.3308;-0.0006;4;0.0100;0.5500;3.8286;relu
0.4236;0.3698;0.4701;4;0.0100;0.7500;4.2071;sigmoid
0.0011;0.3536;0.0017;4;0.0100;0.7500;3.6329;relu
0.4238;0.3705;0.4683;4;0.0100;0.9500;4.0800;sigmoid
0.0009;0.3491;0.0034;4;0.0100;0.9500;4.0820;relu
0.4215;0.3710;0.4683;4;0.0100;0.9950;4.1327;sigmoid
0.0007;0.3514;0.0025;4;0.0100;0.9950;3.9575;relu
0.3573;0.3746;0.2542;4;0.1000;0.5000;0.4348;sigmoid
-0.0352;0.2694;-0.0005;4;0.1000;0.5000;0.3441;relu
0.3881;0.3653;0.4199;4;0.1000;0.5500;3.3871;sigmoid
-0.0352;0.2694;-0.0005;4;0.1000;0.5500;3.7580;relu
0.3811;0.3543;0.2042;4;0.1000;0.7500;3.6016;sigmoid
-0.0352;0.2694;-0.0005;4;0.1000;0.7500;3.8920;relu
0.0761;0.3241;0.0438;4;0.1000;0.9500;3.4029;sigmoid
0.0013;0.3254;0.0011;4;0.1000;0.9500;3.9602;relu
0.0007;0.3679;0.0038;4;0.1000;0.9950;3.2736;sigmoid
0.0011;0.3289;0.0001;4;0.1000;0.9950;4.0184;relu
0.0447;0.3584;0.0222;4;1.0000;0.5000;0.4318;sigmoid
-0.0375;0.2625;-0.0005;4;1.0000;0.5000;0.3458;relu
-0.0106;0.3103;0.0192;4;1.0000;0.5500;3.4710;sigmoid
-0.0352;0.2694;-0.0005;4;1.0000;0.5500;4.0087;relu
-0.0081;0.2749;0.0065;4;1.0000;0.7500;3.4448;sigmoid
-0.0352;0.2694;-0.0005;4;1.0000;0.7500;3.9057;relu
0.0043;0.2987;0.0005;4;1.0000;0.9500;3.3793;sigmoid
-0.0331;0.2707;-0.0006;4;1.0000;0.9500;3.7234;relu
0.0109;0.2802;-0.0006;4;1.0000;0.9950;3.3113;sigmoid
-0.0323;0.2703;-0.0006;4;1.0000;0.9950;3.9134;relu
-0.0371;0.2624;-0.0001;4;10.0000;0.5000;0.4407;sigmoid
-0.0352;0.2694;-0.0005;4;10.0000;0.5000;0.3507;relu
0.0065;0.3115;0.0001;4;10.0000;0.5500;3.6833;sigmoid
-0.0352;0.2694;-0.0005;4;10.0000;0.5500;4.0982;relu
-0.0247;0.2747;-0.0003;4;10.0000;0.7500;3.3749;sigmoid
-0.0352;0.2694;-0.0005;4;10.0000;0.7500;3.9167;relu
0.0079;0.3199;0.0002;4;10.0000;0.9500;3.4111;sigmoid
-0.0352;0.2694;-0.0005;4;10.0000;0.9500;4.0524;relu
0.0099;0.3222;-0.0004;4;10.0000;0.9950;3.4561;sigmoid
-0.0352;0.2694;-0.0005;4;10.0000;0.9950;4.0827;relu
0.4244;0.3779;0.6163;5;0.0000;0.5000;0.5327;sigmoid
0.4244;0.3779;0.6163;5;0.0000;0.5000;0.3910;relu
0.4244;0.3740;0.4683;5;0.0000;0.5500;4.1997;sigmoid
0.4244;0.3779;0.6163;5;0.0000;0.5500;4.2679;relu
0.4243;0.3776;0.6163;5;0.0000;0.7500;4.1489;sigmoid
0.4243;0.3776;0.6163;5;0.0000;0.7500;4.0380;relu
0.4241;0.3779;0.6376;5;0.0000;0.9500;4.2206;sigmoid
0.4241;0.3779;0.6376;5;0.0000;0.9500;4.2122;relu
0.4238;0.3782;0.6206;5;0.0000;0.9950;4.1747;sigmoid
0.4238;0.3782;0.6206;5;0.0000;0.9950;4.1135;relu
0.4244;0.3716;0.4794;5;0.0000;0.5000;0.5169;sigmoid
0.4244;0.3716;0.4794;5;0.0000;0.5000;0.3683;relu
0.4244;0.3736;0.5688;5;0.0000;0.5500;4.1117;sigmoid
0.4244;0.3716;0.4794;5;0.0000;0.5500;3.9683;relu
0.4243;0.3716;0.5134;5;0.0000;0.7500;4.2031;sigmoid
0.4243;0.3714;0.4794;5;0.0000;0.7500;4.0100;relu
0.4241;0.3776;0.6291;5;0.0000;0.9500;4.0134;sigmoid
0.4241;0.3713;0.4963;5;0.0000;0.9500;4.0803;relu
0.4238;0.3717;0.4887;5;0.0000;0.9950;4.0664;sigmoid
0.4238;0.3714;0.5058;5;0.0000;0.9950;4.1524;relu
0.4244;0.3764;0.5975;5;0.0000;0.5000;0.5514;sigmoid
0.4244;0.3716;0.4794;5;0.0000;0.5000;0.3694;relu
0.4244;0.3715;0.4775;5;0.0000;0.5500;4.1512;sigmoid
0.4244;0.3714;0.4812;5;0.0000;0.5500;3.8969;relu
0.4243;0.3714;0.4794;5;0.0000;0.7500;4.1801;sigmoid
0.4243;0.3714;0.4794;5;0.0000;0.7500;3.8697;relu
0.4241;0.3714;0.5058;5;0.0000;0.9500;4.0780;sigmoid
0.4241;0.3713;0.4963;5;0.0000;0.9500;4.0691;relu
0.4238;0.3717;0.5192;5;0.0000;0.9950;3.8936;sigmoid
0.4238;0.3716;0.5270;5;0.0000;0.9950;4.1173;relu
0.4244;0.3763;0.6017;5;0.0000;0.5000;0.4688;sigmoid
0.4244;0.3714;0.4812;5;0.0000;0.5000;0.3920;relu
0.4244;0.3716;0.4794;5;0.0000;0.5500;4.0616;sigmoid
0.4244;0.3714;0.4812;5;0.0000;0.5500;4.1570;relu
0.4243;0.3761;0.5996;5;0.0000;0.7500;4.0067;sigmoid
0.4245;0.3714;0.4812;5;0.0000;0.7500;4.0877;relu
0.4241;0.3713;0.5231;5;0.0000;0.9500;4.1172;sigmoid
0.4241;0.3713;0.4963;5;0.0000;0.9500;4.0877;relu
0.4238;0.3717;0.5192;5;0.0000;0.9950;3.8862;sigmoid
0.4238;0.3716;0.5270;5;0.0000;0.9950;3.9735;relu
0.4243;0.3714;0.4775;5;0.0000;0.5000;0.5040;sigmoid
0.4244;0.3714;0.4812;5;0.0000;0.5000;0.3628;relu
0.4242;0.3713;0.4757;5;0.0000;0.5500;4.2008;sigmoid
0.4244;0.3714;0.4812;5;0.0000;0.5500;4.0814;relu
0.4242;0.3733;0.5708;5;0.0000;0.7500;4.2168;sigmoid
0.4245;0.3714;0.4812;5;0.0000;0.7500;4.0170;relu
0.4241;0.3714;0.5058;5;0.0000;0.9500;3.9803;sigmoid
0.4241;0.3713;0.4963;5;0.0000;0.9500;4.0317;relu
0.4238;0.3717;0.5192;5;0.0000;0.9950;4.0590;sigmoid
0.4238;0.3716;0.5270;5;0.0000;0.9950;4.1786;relu
0.4239;0.3734;0.5667;5;0.0000;0.5000;0.4842;sigmoid
0.4244;0.3716;0.4794;5;0.0000;0.5000;0.3585;relu
0.4239;0.3714;0.4701;5;0.0000;0.5500;3.9778;sigmoid
0.4244;0.3714;0.4812;5;0.0000;0.5500;4.0889;relu
0.4244;0.3713;0.4812;5;0.0000;0.7500;4.1305;sigmoid
0.4244;0.3713;0.4831;5;0.0000;0.7500;4.0409;relu
0.4241;0.3714;0.4982;5;0.0000;0.9500;3.9868;sigmoid
0.4241;0.3713;0.4963;5;0.0000;0.9500;4.1002;relu
0.4238;0.3717;0.5192;5;0.0000;0.9950;4.1078;sigmoid
0.4228;0.3713;0.5058;5;0.0000;0.9950;4.1200;relu
0.4237;0.3763;0.5872;5;0.0001;0.5000;0.4772;sigmoid
0.4244;0.3716;0.4794;5;0.0001;0.5000;0.3551;relu
0.4238;0.3763;0.5892;5;0.0001;0.5500;4.2442;sigmoid
0.4244;0.3716;0.4794;5;0.0001;0.5500;4.0263;relu
0.4244;0.3715;0.4794;5;0.0001;0.7500;4.1581;sigmoid
0.4242;0.3713;0.4812;5;0.0001;0.7500;4.0156;relu
0.4241;0.3714;0.5001;5;0.0001;0.9500;4.0204;sigmoid
0.4241;0.3713;0.4982;5;0.0001;0.9500;4.1322;relu
0.4238;0.3717;0.5270;5;0.0001;0.9950;4.0922;sigmoid
0.4219;0.3713;0.5309;5;0.0001;0.9950;4.0223;relu
0.4238;0.3713;0.4925;5;0.0010;0.5000;0.4741;sigmoid
0.4236;0.3710;0.4610;5;0.0010;0.5000;0.3585;relu
0.4238;0.3710;0.4701;5;0.0010;0.5500;3.9514;sigmoid
0.4230;0.3704;0.4573;5;0.0010;0.5500;3.2030;relu
0.4243;0.3714;0.4794;5;0.0010;0.7500;3.9982;sigmoid
0.4241;0.3711;0.4757;5;0.0010;0.7500;3.7614;relu
0.4240;0.3716;0.4944;5;0.0010;0.9500;4.2301;sigmoid
0.4241;0.3712;0.5020;5;0.0010;0.9500;4.0262;relu
0.4238;0.3716;0.4982;5;0.0010;0.9950;4.3187;sigmoid
0.4102;0.3699;0.5368;5;0.0010;0.9950;3.9399;relu
0.4206;0.3710;0.5251;5;0.0100;0.5000;0.4697;sigmoid
0.0012;0.3155;-0.0005;5;0.0100;0.5000;0.4834;relu
0.4201;0.3708;0.5231;5;0.0100;0.5500;4.1552;sigmoid
-0.0043;0.2904;0.0006;5;0.0100;0.5500;3.9589;relu
0.4236;0.3700;0.4610;5;0.0100;0.7500;4.1078;sigmoid
0.0011;0.3532;0.0015;5;0.0100;0.7500;4.1817;relu
0.4241;0.3724;0.5134;5;0.0100;0.9500;4.1946;sigmoid
0.4233;0.3695;0.4738;5;0.0100;0.9500;3.9642;relu
0.4103;0.3689;0.4465;5;0.0100;0.9950;4.2198;sigmoid
0.0006;0.3542;0.0031;5;0.0100;0.9950;3.9635;relu
0.4061;0.3703;0.4925;5;0.1000;0.5000;0.4701;sigmoid
-0.0358;0.2694;-0.0004;5;0.1000;0.5000;0.3598;relu
0.3876;0.3663;0.4411;5;0.1000;0.5500;4.3117;sigmoid
-0.0359;0.2636;-0.0000;5;0.1000;0.5500;3.8992;relu
0.4155;0.3692;0.5001;5;0.1000;0.7500;4.2367;sigmoid
-0.0358;0.2694;-0.0004;5;0.1000;0.7500;3.8625;relu
0.0945;0.3248;0.0502;5;0.1000;0.9500;4.1352;sigmoid
0.0013;0.3250;0.0011;5;0.1000;0.9500;3.9841;relu
0.0117;0.3408;0.0004;5;0.1000;0.9950;4.2836;sigmoid
0.0010;0.3317;-0.0002;5;0.1000;0.9950;3.8787;relu
0.0763;0.3171;0.0332;5;1.0000;0.5000;0.4645;sigmoid
-0.0352;0.2694;-0.0005;5;1.0000;0.5000;0.3566;relu
-0.0376;0.2896;-0.0005;5;1.0000;0.5500;3.9680;sigmoid
-0.0352;0.2694;-0.0005;5;1.0000;0.5500;4.0516;relu
-0.0288;0.2880;0.0018;5;1.0000;0.7500;4.2204;sigmoid
-0.0352;0.2694;-0.0005;5;1.0000;0.7500;4.1706;relu
0.0100;0.2809;0.0028;5;1.0000;0.9500;4.5758;sigmoid
-0.0348;0.2696;-0.0003;5;1.0000;0.9500;4.4892;relu
0.0266;0.2882;0.0019;5;1.0000;0.9950;4.3466;sigmoid
-0.0355;0.2704;-0.0006;5;1.0000;0.9950;4.1793;relu
0.0252;0.3232;0.0496;5;10.0000;0.5000;0.4918;sigmoid
-0.0352;0.2694;-0.0005;5;10.0000;0.5000;0.3705;relu
0.0201;0.2817;0.0031;5;10.0000;0.5500;4.1316;sigmoid
-0.0352;0.2694;-0.0005;5;10.0000;0.5500;3.2224;relu
0.0110;0.2692;0.0010;5;10.0000;0.7500;4.1199;sigmoid
-0.0352;0.2694;-0.0005;5;10.0000;0.7500;3.2274;relu
0.0144;0.3251;0.0090;5;10.0000;0.9500;4.4548;sigmoid
-0.0352;0.2694;-0.0005;5;10.0000;0.9500;3.8906;relu
0.0109;0.3091;0.0039;5;10.0000;0.9950;4.0677;sigmoid
-0.0352;0.2694;-0.0005;5;10.0000;0.9950;3.9185;relu
0.4244;0.3779;0.6163;6;0.0000;0.5000;0.5767;sigmoid
0.4244;0.3779;0.6163;6;0.0000;0.5000;0.4396;relu
0.4244;0.3779;0.6163;6;0.0000;0.5500;4.1528;sigmoid
0.4244;0.3779;0.6163;6;0.0000;0.5500;3.9786;relu
0.4243;0.3776;0.6163;6;0.0000;0.7500;3.4746;sigmoid
0.4243;0.3776;0.6163;6;0.0000;0.7500;4.0061;relu
0.4241;0.3779;0.6376;6;0.0000;0.9500;4.1328;sigmoid
0.4241;0.3779;0.6376;6;0.0000;0.9500;4.1435;relu
0.4238;0.3782;0.6206;6;0.0000;0.9950;4.1994;sigmoid
0.4238;0.3782;0.6206;6;0.0000;0.9950;4.0284;relu
0.4244;0.3715;0.4775;6;0.0000;0.5000;0.5295;sigmoid
0.4244;0.3716;0.4794;6;0.0000;0.5000;0.3678;relu
0.4244;0.3715;0.4775;6;0.0000;0.5500;4.1707;sigmoid
0.4244;0.3716;0.4794;6;0.0000;0.5500;3.9784;relu
0.4243;0.3717;0.5154;6;0.0000;0.7500;4.0505;sigmoid
0.4243;0.3714;0.4794;6;0.0000;0.7500;3.9202;relu
0.4241;0.3713;0.4963;6;0.0000;0.9500;3.3785;sigmoid
0.4241;0.3713;0.4963;6;0.0000;0.9500;3.7379;relu
0.4238;0.3719;0.5001;6;0.0000;0.9950;4.1605;sigmoid
0.4238;0.3715;0.5192;6;0.0000;0.9950;3.9913;relu
0.4244;0.3735;0.5728;6;0.0000;0.5000;0.5012;sigmoid
0.4244;0.3716;0.4794;6;0.0000;0.5000;0.3546;relu
0.4244;0.3735;0.5708;6;0.0000;0.5500;3.2948;sigmoid
0.4244;0.3714;0.4812;6;0.0000;0.5500;3.9306;relu
0.4243;0.3716;0.4887;6;0.0000;0.7500;3.3956;sigmoid
0.4243;0.3714;0.4794;6;0.0000;0.7500;3.7487;relu
0.4241;0.3738;0.5934;6;0.0000;0.9500;4.1020;sigmoid
0.4241;0.3713;0.4963;6;0.0000;0.9500;3.9400;relu
0.4238;0.3717;0.5270;6;0.0000;0.9950;3.9918;sigmoid
0.4238;0.3716;0.5270;6;0.0000;0.9950;4.0650;relu
0.4244;0.3715;0.4775;6;0.0000;0.5000;0.5110;sigmoid
0.4244;0.3714;0.4812;6;0.0000;0.5000;0.3631;relu
0.4244;0.3715;0.4775;6;0.0000;0.5500;4.1638;sigmoid
0.4244;0.3714;0.4812;6;0.0000;0.5500;3.9187;relu
0.4243;0.3733;0.5728;6;0.0000;0.7500;4.0403;sigmoid
0.4245;0.3714;0.4812;6;0.0000;0.7500;3.9056;relu
0.4241;0.3713;0.5039;6;0.0000;0.9500;4.1323;sigmoid
0.4241;0.3713;0.4963;6;0.0000;0.9500;3.8971;relu
0.4238;0.3717;0.5192;6;0.0000;0.9950;3.3470;sigmoid
0.4238;0.3716;0.5270;6;0.0000;0.9950;3.7965;relu
0.4242;0.3713;0.4757;6;0.0000;0.5000;0.5111;sigmoid
0.4244;0.3714;0.4812;6;0.0000;0.5000;0.3623;relu
0.4242;0.3764;0.5975;6;0.0000;0.5500;4.1366;sigmoid
0.4244;0.3714;0.4812;6;0.0000;0.5500;3.8295;relu
0.4242;0.3712;0.4794;6;0.0000;0.7500;3.2986;sigmoid
0.4245;0.3714;0.4812;6;0.0000;0.7500;3.8664;relu
0.4241;0.3735;0.5934;6;0.0000;0.9500;4.0464;sigmoid
0.4241;0.3713;0.4963;6;0.0000;0.9500;4.0337;relu
0.4238;0.3717;0.5270;6;0.0000;0.9950;4.0927;sigmoid
0.4238;0.3716;0.5270;6;0.0000;0.9950;3.8887;relu
0.4236;0.3714;0.4664;6;0.0000;0.5000;0.4997;sigmoid
0.4244;0.3714;0.4812;6;0.0000;0.5000;0.3727;relu
0.4235;0.3764;0.5830;6;0.0000;0.5500;3.9963;sigmoid
0.4244;0.3714;0.4812;6;0.0000;0.5500;3.9327;relu
0.4244;0.3713;0.4812;6;0.0000;0.7500;4.0871;sigmoid
0.4244;0.3713;0.4831;6;0.0000;0.7500;3.9916;relu
0.4241;0.3713;0.4963;6;0.0000;0.9500;3.3663;sigmoid
0.4241;0.3713;0.4963;6;0.0000;0.9500;3.9784;relu
0.4238;0.3719;0.5001;6;0.0000;0.9950;4.2384;sigmoid
0.4228;0.3713;0.5154;6;0.0000;0.9950;3.9120;relu
0.4236;0.3775;0.5975;6;0.0001;0.5000;0.5137;sigmoid
0.4244;0.3716;0.4794;6;0.0001;0.5000;0.3664;relu
0.4223;0.3705;0.4358;6;0.0001;0.5500;3.4217;sigmoid
0.4244;0.3716;0.4794;6;0.0001;0.5500;3.8403;relu
0.4243;0.3734;0.5708;6;0.0001;0.7500;3.5099;sigmoid
0.4242;0.3713;0.4812;6;0.0001;0.7500;4.0564;relu
0.4241;0.3738;0.6037;6;0.0001;0.9500;3.3981;sigmoid
0.4241;0.3713;0.4982;6;0.0001;0.9500;3.9781;relu
0.4238;0.3717;0.4887;6;0.0001;0.9950;4.0766;sigmoid
0.4222;0.3715;0.5251;6;0.0001;0.9950;3.9581;relu
0.4235;0.3709;0.4591;6;0.0010;0.5000;0.4792;sigmoid
0.4237;0.3710;0.4628;6;0.0010;0.5000;0.3634;relu
0.4235;0.3727;0.5527;6;0.0010;0.5500;4.2207;sigmoid
0.0019;0.3525;0.0008;6;0.0010;0.5500;3.2244;relu
0.4243;0.3731;0.5688;6;0.0010;0.7500;4.0085;sigmoid
0.4241;0.3711;0.4757;6;0.0010;0.7500;4.0197;relu
0.4241;0.3714;0.5020;6;0.0010;0.9500;4.1133;sigmoid
0.4241;0.3713;0.5001;6;0.0010;0.9500;3.9989;relu
0.4240;0.3715;0.4887;6;0.0010;0.9950;4.0648;sigmoid
0.4102;0.3699;0.5368;6;0.0010;0.9950;3.2589;relu
0.4197;0.3708;0.5231;6;0.0100;0.5000;0.5216;sigmoid
0.0032;0.3448;-0.0006;6;0.0100;0.5000;0.3691;relu
0.4208;0.3676;0.4147;6;0.0100;0.5500;4.1129;sigmoid
-0.0331;0.2707;-0.0006;6;0.0100;0.5500;4.0655;relu
0.4216;0.3713;0.5408;6;0.0100;0.7500;4.1285;sigmoid
0.0015;0.3517;0.0021;6;0.0100;0.7500;4.0596;relu
0.4236;0.3729;0.5667;6;0.0100;0.9500;3.9872;sigmoid
0.0010;0.3510;0.0051;6;0.0100;0.9500;4.0443;relu
0.4138;0.3690;0.4269;6;0.0100;0.9950;4.1171;sigmoid
0.0008;0.3538;0.0036;6;0.0100;0.9950;4.0161;relu
0.3628;0.3732;0.2921;6;0.1000;0.5000;0.5023;sigmoid
-0.0352;0.2694;-0.0005;6;0.1000;0.5000;0.3773;relu
0.3804;0.3658;0.4044;6;0.1000;0.5500;4.1251;sigmoid
-0.0352;0.2694;-0.0005;6;0.1000;0.5500;3.2700;relu
0.3777;0.3533;0.1727;6;0.1000;0.7500;4.0903;sigmoid
-0.0377;0.2700;-0.0005;6;0.1000;0.7500;3.2265;relu
0.4035;0.3602;0.2778;6;0.1000;0.9500;4.0767;sigmoid
0.0013;0.3250;0.0011;6;0.1000;0.9500;3.9486;relu
0.0092;0.3365;-0.0003;6;0.1000;0.9950;3.3868;sigmoid
0.0010;0.3278;0.0001;6;0.1000;0.9950;4.0996;relu
0.1282;0.3394;0.0439;6;1.0000;0.5000;0.5097;sigmoid
-0.0352;0.2694;-0.0005;6;1.0000;0.5000;0.3655;relu
-0.0117;0.2949;0.0032;6;1.0000;0.5500;4.1778;sigmoid
-0.0352;0.2694;-0.0005;6;1.0000;0.5500;4.0380;relu
-0.0132;0.2938;0.0010;6;1.0000;0.7500;4.2275;sigmoid
-0.0352;0.2694;-0.0005;6;1.0000;0.7500;3.8604;relu
0.0015;0.3033;-0.0006;6;1.0000;0.9500;4.0346;sigmoid
-0.0352;0.2694;-0.0005;6;1.0000;0.9500;3.8725;relu
0.0133;0.2867;0.0012;6;1.0000;0.9950;3.4142;sigmoid
-0.0322;0.2705;-0.0006;6;1.0000;0.9950;3.9326;relu
-0.0309;0.2691;0.0011;6;10.0000;0.5000;0.5168;sigmoid
-0.0352;0.2694;-0.0005;6;10.0000;0.5000;0.3674;relu
-0.0327;0.2684;0.0007;6;10.0000;0.5500;3.4530;sigmoid
-0.0352;0.2694;-0.0005;6;10.0000;0.5500;3.9180;relu
0.0103;0.3096;0.0110;6;10.0000;0.7500;4.2795;sigmoid
-0.0352;0.2694;-0.0005;6;10.0000;0.7500;3.8551;relu
0.0108;0.3009;0.0007;6;10.0000;0.9500;4.1622;sigmoid
-0.0352;0.2694;-0.0005;6;10.0000;0.9500;3.9684;relu
0.0436;0.3103;0.0103;6;10.0000;0.9950;4.1967;sigmoid
-0.0352;0.2694;-0.0005;6;10.0000;0.9950;3.9999;relu
0.4244;0.3740;0.4683;7;0.0000;0.5000;0.6023;sigmoid
0.4244;0.3779;0.6163;7;0.0000;0.5000;0.4489;relu
0.4244;0.3779;0.6163;7;0.0000;0.5500;3.5200;sigmoid
0.4244;0.3779;0.6163;7;0.0000;0.5500;4.0038;relu
0.4243;0.3776;0.6163;7;0.0000;0.7500;4.2477;sigmoid
0.4243;0.3776;0.6163;7;0.0000;0.7500;4.0969;relu
0.4241;0.3779;0.6376;7;0.0000;0.9500;4.2744;sigmoid
0.4241;0.3779;0.6376;7;0.0000;0.9500;4.0573;relu
0.4238;0.3782;0.6206;7;0.0000;0.9950;4.2140;sigmoid
0.4238;0.3782;0.6206;7;0.0000;0.9950;4.0690;relu
0.4244;0.3715;0.4775;7;0.0000;0.5000;0.5413;sigmoid
0.4244;0.3716;0.4794;7;0.0000;0.5000;0.3869;relu
0.4244;0.3715;0.4775;7;0.0000;0.5500;3.4635;sigmoid
0.4244;0.3716;0.4794;7;0.0000;0.5500;4.0776;relu
0.4243;0.3733;0.5728;7;0.0000;0.7500;4.2085;sigmoid
0.4243;0.3714;0.4794;7;0.0000;0.7500;3.9750;relu
0.4241;0.3738;0.5892;7;0.0000;0.9500;4.0233;sigmoid
0.4241;0.3713;0.4963;7;0.0000;0.9500;4.1346;relu
0.4238;0.3719;0.5001;7;0.0000;0.9950;3.4628;sigmoid
0.4238;0.3715;0.5192;7;0.0000;0.9950;4.1692;relu
0.4244;0.3735;0.5728;7;0.0000;0.5000;0.5921;sigmoid
0.4244;0.3716;0.4794;7;0.0000;0.5000;0.3866;relu
0.4244;0.3730;0.5607;7;0.0000;0.5500;4.1389;sigmoid
0.4244;0.3714;0.4812;7;0.0000;0.5500;4.1069;relu
0.4243;0.3733;0.5728;7;0.0000;0.7500;4.0291;sigmoid
0.4243;0.3714;0.4794;7;0.0000;0.7500;4.0878;relu
0.4241;0.3738;0.5934;7;0.0000;0.9500;4.0925;sigmoid
0.4241;0.3713;0.4963;7;0.0000;0.9500;4.0351;relu
0.4238;0.3717;0.5192;7;0.0000;0.9950;4.1416;sigmoid
0.4238;0.3716;0.5270;7;0.0000;0.9950;4.0509;relu
0.4244;0.3736;0.5688;7;0.0000;0.5000;0.5775;sigmoid
0.4244;0.3714;0.4812;7;0.0000;0.5000;0.3849;relu
0.4244;0.3730;0.5607;7;0.0000;0.5500;4.1724;sigmoid
0.4244;0.3714;0.4812;7;0.0000;0.5500;4.0446;relu
0.4243;0.3712;0.4775;7;0.0000;0.7500;4.0923;sigmoid
0.4245;0.3714;0.4812;7;0.0000;0.7500;3.9764;relu
0.4241;0.3714;0.4982;7;0.0000;0.9500;3.3544;sigmoid
0.4241;0.3713;0.4963;7;0.0000;0.9500;4.1156;relu
0.4238;0.3719;0.5001;7;0.0000;0.9950;4.1017;sigmoid
0.4238;0.3714;0.5134;7;0.0000;0.9950;4.0718;relu
0.4242;0.3713;0.4757;7;0.0000;0.5000;0.5345;sigmoid
0.4244;0.3714;0.4812;7;0.0000;0.5000;0.3672;relu
0.4244;0.3716;0.4812;7;0.0000;0.5500;4.2527;sigmoid
0.4244;0.3714;0.4812;7;0.0000;0.5500;3.9065;relu
0.4242;0.3713;0.4812;7;0.0000;0.7500;3.4293;sigmoid
0.4245;0.3714;0.4812;7;0.0000;0.7500;3.9612;relu
0.4241;0.3738;0.5934;7;0.0000;0.9500;4.0329;sigmoid
0.4241;0.3713;0.4963;7;0.0000;0.9500;4.0503;relu
0.4238;0.3719;0.5001;7;0.0000;0.9950;4.2355;sigmoid
0.4238;0.3715;0.5192;7;0.0000;0.9950;3.9405;relu
0.4238;0.3733;0.5647;7;0.0000;0.5000;0.5320;sigmoid
0.4244;0.3716;0.4794;7;0.0000;0.5000;0.3843;relu
0.4239;0.3735;0.5647;7;0.0000;0.5500;3.4150;sigmoid
0.4244;0.3714;0.4812;7;0.0000;0.5500;3.9788;relu
0.4244;0.3715;0.4812;7;0.0000;0.7500;4.1735;sigmoid
0.4244;0.3713;0.4831;7;0.0000;0.7500;3.9560;relu
0.4241;0.3738;0.5934;7;0.0000;0.9500;4.1193;sigmoid
0.4241;0.3713;0.4963;7;0.0000;0.9500;4.0158;relu
0.4238;0.3719;0.5001;7;0.0000;0.9950;4.1408;sigmoid
0.4228;0.3714;0.5192;7;0.0000;0.9950;3.9510;relu
0.4236;0.3715;0.4683;7;0.0001;0.5000;0.5508;sigmoid
0.4244;0.3716;0.4794;7;0.0001;0.5000;0.3884;relu
0.4238;0.3734;0.5627;7;0.0001;0.5500;3.3620;sigmoid
0.4244;0.3716;0.4794;7;0.0001;0.5500;4.0483;relu
0.4243;0.3733;0.5728;7;0.0001;0.7500;4.2593;sigmoid
0.4242;0.3713;0.4812;7;0.0001;0.7500;3.9781;relu
0.4242;0.3745;0.6079;7;0.0001;0.9500;4.1536;sigmoid
0.4241;0.3713;0.4982;7;0.0001;0.9500;3.9553;relu
0.4238;0.3719;0.5001;7;0.0001;0.9950;4.2729;sigmoid
0.4219;0.3712;0.5096;7;0.0001;0.9950;3.7665;relu
0.4239;0.3729;0.5607;7;0.0010;0.5000;0.5401;sigmoid
0.4236;0.3710;0.4610;7;0.0010;0.5000;0.3787;relu
