MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.3757;0.0561;0.1044;5;10.0000;0.9500;single;15.1167;relu
0.6497;0.0550;0.1867;5;10.0000;0.9950;complete;16.2506;sigmoid
0.6120;0.0553;0.1292;5;10.0000;0.9950;average;16.0643;sigmoid
0.6555;0.0551;0.1369;5;10.0000;0.9950;single;15.5414;sigmoid
0.5918;0.0554;0.1701;5;10.0000;0.9950;complete;15.8234;relu
0.0405;0.0572;-0.0191;5;10.0000;0.9950;average;15.3898;relu
0.3393;0.0563;0.0674;5;10.0000;0.9950;single;15.6382;relu
0.6063;0.0555;0.2505;6;0.0000;0.5000;complete;3.9871;sigmoid
0.6677;0.0550;0.2224;6;0.0000;0.5000;average;4.1125;sigmoid
0.6741;0.0552;0.2331;6;0.0000;0.5000;single;3.9307;sigmoid
0.6063;0.0555;0.2505;6;0.0000;0.5000;complete;3.6989;relu
0.6677;0.0550;0.2224;6;0.0000;0.5000;average;3.7075;relu
0.6741;0.0552;0.2331;6;0.0000;0.5000;single;3.7080;relu
0.6597;0.0551;0.2351;6;0.0000;0.5500;complete;15.9436;sigmoid
0.6801;0.0550;0.2310;6;0.0000;0.5500;average;16.1551;sigmoid
0.6770;0.0551;0.2162;6;0.0000;0.5500;single;15.8758;sigmoid
0.6597;0.0551;0.2351;6;0.0000;0.5500;complete;15.8930;relu
0.6801;0.0550;0.2310;6;0.0000;0.5500;average;15.9915;relu
0.6770;0.0551;0.2162;6;0.0000;0.5500;single;15.2948;relu
0.6977;0.0551;0.2289;6;0.0000;0.7500;complete;16.3317;sigmoid
0.7140;0.0548;0.2692;6;0.0000;0.7500;average;15.9832;sigmoid
0.7093;0.0549;0.2475;6;0.0000;0.7500;single;15.9945;sigmoid
0.6977;0.0551;0.2289;6;0.0000;0.7500;complete;15.5124;relu
0.7140;0.0548;0.2692;6;0.0000;0.7500;average;15.7785;relu
0.7093;0.0549;0.2475;6;0.0000;0.7500;single;15.4868;relu
0.7294;0.0549;0.1915;6;0.0000;0.9500;complete;15.8276;sigmoid
0.7313;0.0547;0.2716;6;0.0000;0.9500;average;16.4686;sigmoid
0.7307;0.0548;0.1869;6;0.0000;0.9500;single;15.6466;sigmoid
0.7294;0.0549;0.1915;6;0.0000;0.9500;complete;16.0261;relu
0.7313;0.0547;0.2716;6;0.0000;0.9500;average;15.9539;relu
0.7307;0.0548;0.1869;6;0.0000;0.9500;single;15.8662;relu
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.2314;sigmoid
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;15.7951;sigmoid
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;16.0242;sigmoid
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;15.6007;relu
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;15.9455;relu
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;15.4147;relu
0.6047;0.0554;0.2777;6;0.0000;0.5000;complete;3.9629;sigmoid
0.6599;0.0551;0.2261;6;0.0000;0.5000;average;3.9707;sigmoid
0.6640;0.0552;0.2362;6;0.0000;0.5000;single;3.9744;sigmoid
0.5999;0.0554;0.2658;6;0.0000;0.5000;complete;3.7612;relu
0.6615;0.0552;0.1969;6;0.0000;0.5000;average;3.7571;relu
0.6649;0.0553;0.2084;6;0.0000;0.5000;single;3.7382;relu
0.6536;0.0550;0.2532;6;0.0000;0.5500;complete;16.7928;sigmoid
0.6711;0.0550;0.2280;6;0.0000;0.5500;average;16.7050;sigmoid
0.6685;0.0550;0.2179;6;0.0000;0.5500;single;16.2797;sigmoid
0.6566;0.0551;0.2425;6;0.0000;0.5500;complete;16.9188;relu
0.6678;0.0551;0.2007;6;0.0000;0.5500;average;16.3656;relu
0.6689;0.0551;0.1927;6;0.0000;0.5500;single;16.4575;relu
0.6892;0.0551;0.2389;6;0.0000;0.7500;complete;16.6044;sigmoid
0.7066;0.0547;0.2774;6;0.0000;0.7500;average;16.8942;sigmoid
0.7051;0.0549;0.2448;6;0.0000;0.7500;single;16.2579;sigmoid
0.6915;0.0551;0.2323;6;0.0000;0.7500;complete;16.8485;relu
0.7094;0.0548;0.2605;6;0.0000;0.7500;average;16.7523;relu
0.7087;0.0549;0.2516;6;0.0000;0.7500;single;16.5611;relu
0.7261;0.0549;0.1971;6;0.0000;0.9500;complete;16.5177;sigmoid
0.7272;0.0546;0.2776;6;0.0000;0.9500;average;16.2382;sigmoid
0.7274;0.0548;0.1873;6;0.0000;0.9500;single;16.4948;sigmoid
0.7264;0.0549;0.2025;6;0.0000;0.9500;complete;16.3895;relu
0.7284;0.0546;0.2782;6;0.0000;0.9500;average;16.6145;relu
0.7274;0.0548;0.1839;6;0.0000;0.9500;single;15.9833;relu
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.5120;sigmoid
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.6444;sigmoid
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;16.2132;sigmoid
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.3980;relu
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.0665;relu
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;15.9285;relu
0.6042;0.0554;0.2821;6;0.0000;0.5000;complete;3.9641;sigmoid
0.6581;0.0551;0.2247;6;0.0000;0.5000;average;3.9553;sigmoid
0.6610;0.0552;0.2357;6;0.0000;0.5000;single;4.2150;sigmoid
0.6076;0.0554;0.2627;6;0.0000;0.5000;complete;3.7632;relu
0.6582;0.0552;0.1946;6;0.0000;0.5000;average;3.7418;relu
0.6641;0.0552;0.2055;6;0.0000;0.5000;single;3.7193;relu
0.6536;0.0550;0.2564;6;0.0000;0.5500;complete;16.9819;sigmoid
0.6710;0.0550;0.2326;6;0.0000;0.5500;average;17.3815;sigmoid
0.6666;0.0550;0.2184;6;0.0000;0.5500;single;16.7203;sigmoid
0.6485;0.0551;0.2410;6;0.0000;0.5500;complete;17.2019;relu
0.6704;0.0551;0.2000;6;0.0000;0.5500;average;16.6279;relu
0.6683;0.0551;0.1903;6;0.0000;0.5500;single;16.9125;relu
0.6894;0.0551;0.2384;6;0.0000;0.7500;complete;16.7896;sigmoid
0.7071;0.0547;0.2789;6;0.0000;0.7500;average;16.9663;sigmoid
0.7022;0.0549;0.2439;6;0.0000;0.7500;single;16.2233;sigmoid
0.6864;0.0551;0.2303;6;0.0000;0.7500;complete;16.9077;relu
0.7107;0.0548;0.2649;6;0.0000;0.7500;average;17.1160;relu
0.7087;0.0549;0.2528;6;0.0000;0.7500;single;16.4444;relu
0.7234;0.0549;0.2001;6;0.0000;0.9500;complete;16.7984;sigmoid
0.7243;0.0546;0.2804;6;0.0000;0.9500;average;16.9297;sigmoid
0.7259;0.0548;0.1864;6;0.0000;0.9500;single;16.5674;sigmoid
0.7266;0.0548;0.2048;6;0.0000;0.9500;complete;16.7256;relu
0.7277;0.0546;0.2791;6;0.0000;0.9500;average;17.0556;relu
0.7267;0.0547;0.1866;6;0.0000;0.9500;single;16.2130;relu
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.5949;sigmoid
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.4140;sigmoid
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;16.5104;sigmoid
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.3779;relu
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.1673;relu
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;16.0216;relu
0.6071;0.0553;0.2856;6;0.0000;0.5000;complete;3.9855;sigmoid
0.6597;0.0551;0.2225;6;0.0000;0.5000;average;4.1829;sigmoid
0.6600;0.0552;0.2367;6;0.0000;0.5000;single;4.1498;sigmoid
0.6085;0.0554;0.2637;6;0.0000;0.5000;complete;3.9348;relu
0.6589;0.0552;0.1927;6;0.0000;0.5000;average;3.9305;relu
0.6644;0.0552;0.2046;6;0.0000;0.5000;single;3.9651;relu
0.6550;0.0550;0.2566;6;0.0000;0.5500;complete;17.4655;sigmoid
0.6707;0.0550;0.2322;6;0.0000;0.5500;average;17.5670;sigmoid
0.6650;0.0550;0.2201;6;0.0000;0.5500;single;17.0035;sigmoid
0.6490;0.0551;0.2349;6;0.0000;0.5500;complete;17.3404;relu
0.6679;0.0551;0.1970;6;0.0000;0.5500;average;17.2670;relu
0.6705;0.0551;0.1904;6;0.0000;0.5500;single;17.2705;relu
0.6869;0.0551;0.2384;6;0.0000;0.7500;complete;19.7572;sigmoid
0.7063;0.0547;0.2783;6;0.0000;0.7500;average;17.0419;sigmoid
0.7001;0.0549;0.2454;6;0.0000;0.7500;single;17.0863;sigmoid
0.6876;0.0551;0.2288;6;0.0000;0.7500;complete;16.8814;relu
0.7102;0.0548;0.2667;6;0.0000;0.7500;average;17.1924;relu
0.7071;0.0549;0.2520;6;0.0000;0.7500;single;16.6330;relu
0.7235;0.0549;0.2005;6;0.0000;0.9500;complete;17.0956;sigmoid
0.7236;0.0546;0.2824;6;0.0000;0.9500;average;16.9547;sigmoid
0.7249;0.0548;0.1869;6;0.0000;0.9500;single;16.5773;sigmoid
0.7264;0.0548;0.2052;6;0.0000;0.9500;complete;16.4358;relu
0.7279;0.0546;0.2796;6;0.0000;0.9500;average;17.0419;relu
0.7269;0.0547;0.1860;6;0.0000;0.9500;single;16.5589;relu
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.7622;sigmoid
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.9276;sigmoid
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;16.4105;sigmoid
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.6940;relu
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.3712;relu
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;16.3768;relu
0.6079;0.0553;0.2868;6;0.0000;0.5000;complete;3.9903;sigmoid
0.6600;0.0551;0.2237;6;0.0000;0.5000;average;4.1330;sigmoid
0.6572;0.0552;0.2353;6;0.0000;0.5000;single;3.9862;sigmoid
0.6063;0.0554;0.2636;6;0.0000;0.5000;complete;3.7645;relu
0.6570;0.0552;0.1908;6;0.0000;0.5000;average;3.7844;relu
0.6611;0.0552;0.2027;6;0.0000;0.5000;single;3.8054;relu
0.6558;0.0550;0.2591;6;0.0000;0.5500;complete;16.9834;sigmoid
0.6698;0.0550;0.2278;6;0.0000;0.5500;average;17.1349;sigmoid
0.6648;0.0550;0.2205;6;0.0000;0.5500;single;16.6777;sigmoid
0.6606;0.0550;0.2282;6;0.0000;0.5500;complete;17.0192;relu
0.6677;0.0551;0.1973;6;0.0000;0.5500;average;16.8082;relu
0.6688;0.0551;0.1893;6;0.0000;0.5500;single;16.6029;relu
0.6851;0.0550;0.2348;6;0.0000;0.7500;complete;17.5399;sigmoid
0.7061;0.0547;0.2792;6;0.0000;0.7500;average;17.4047;sigmoid
0.7001;0.0549;0.2439;6;0.0000;0.7500;single;16.7924;sigmoid
0.6880;0.0550;0.2321;6;0.0000;0.7500;complete;17.3846;relu
0.7116;0.0548;0.2671;6;0.0000;0.7500;average;17.3520;relu
0.7104;0.0549;0.2521;6;0.0000;0.7500;single;16.8946;relu
0.7227;0.0549;0.2023;6;0.0000;0.9500;complete;17.2217;sigmoid
0.7234;0.0546;0.2843;6;0.0000;0.9500;average;17.0851;sigmoid
0.7244;0.0548;0.1867;6;0.0000;0.9500;single;17.0697;sigmoid
0.7262;0.0548;0.2057;6;0.0000;0.9500;complete;16.6970;relu
0.7280;0.0546;0.2785;6;0.0000;0.9500;average;17.4722;relu
0.7267;0.0547;0.1874;6;0.0000;0.9500;single;16.8208;relu
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.7858;sigmoid
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.6522;sigmoid
0.6924;0.0549;0.1532;6;0.0000;0.9950;single;16.6107;sigmoid
0.6803;0.0552;0.1622;6;0.0000;0.9950;complete;16.3740;relu
0.6816;0.0549;0.2111;6;0.0000;0.9950;average;16.6966;relu
0.6919;0.0549;0.1534;6;0.0000;0.9950;single;16.0520;relu
0.6071;0.0553;0.2904;6;0.0000;0.5000;complete;3.9788;sigmoid
0.6563;0.0551;0.2201;6;0.0000;0.5000;average;3.9877;sigmoid
0.6542;0.0551;0.2356;6;0.0000;0.5000;single;3.9952;sigmoid
0.6068;0.0554;0.2594;6;0.0000;0.5000;complete;3.7582;relu
0.6552;0.0552;0.1871;6;0.0000;0.5000;average;3.7411;relu
0.6597;0.0552;0.1972;6;0.0000;0.5000;single;3.7712;relu
0.6553;0.0550;0.2559;6;0.0000;0.5500;complete;17.2643;sigmoid
0.6676;0.0550;0.2292;6;0.0000;0.5500;average;17.3061;sigmoid
0.6597;0.0550;0.2210;6;0.0000;0.5500;single;16.8102;sigmoid
0.6588;0.0550;0.2293;6;0.0000;0.5500;complete;16.4933;relu
0.6668;0.0551;0.1961;6;0.0000;0.5500;average;16.1777;relu
0.6701;0.0551;0.1890;6;0.0000;0.5500;single;16.1952;relu
0.6826;0.0550;0.2363;6;0.0000;0.7500;complete;17.1979;sigmoid
0.7056;0.0547;0.2808;6;0.0000;0.7500;average;17.4835;sigmoid
0.7013;0.0549;0.2422;6;0.0000;0.7500;single;16.7394;sigmoid
0.6894;0.0550;0.2243;6;0.0000;0.7500;complete;17.3060;relu
0.7132;0.0548;0.2695;6;0.0000;0.7500;average;16.7204;relu
0.7135;0.0548;0.2538;6;0.0000;0.7500;single;16.5606;relu
0.7234;0.0549;0.2033;6;0.0000;0.9500;complete;17.2730;sigmoid
0.7230;0.0546;0.2862;6;0.0000;0.9500;average;17.6163;sigmoid
0.7246;0.0548;0.1869;6;0.0000;0.9500;single;16.8357;sigmoid
0.7262;0.0548;0.2053;6;0.0000;0.9500;complete;17.5607;relu
0.7276;0.0547;0.2776;6;0.0000;0.9500;average;17.5975;relu
0.7267;0.0548;0.1864;6;0.0000;0.9500;single;17.2104;relu
0.6799;0.0552;0.1628;6;0.0000;0.9950;complete;16.9301;sigmoid
0.6820;0.0549;0.2114;6;0.0000;0.9950;average;16.8482;sigmoid
0.6921;0.0549;0.1526;6;0.0000;0.9950;single;16.6641;sigmoid
0.6798;0.0552;0.1618;6;0.0000;0.9950;complete;16.6108;relu
0.6816;0.0549;0.2117;6;0.0000;0.9950;average;16.8440;relu
0.6927;0.0549;0.1521;6;0.0000;0.9950;single;16.1137;relu
0.6022;0.0553;0.2892;6;0.0001;0.5000;complete;3.9515;sigmoid
0.6529;0.0551;0.2157;6;0.0001;0.5000;average;3.9633;sigmoid
0.6520;0.0552;0.2352;6;0.0001;0.5000;single;4.1271;sigmoid
0.6421;0.0551;0.2820;6;0.0001;0.5000;complete;3.8762;relu
0.6495;0.0552;0.1776;6;0.0001;0.5000;average;3.8172;relu
0.6546;0.0553;0.1877;6;0.0001;0.5000;single;3.8500;relu
0.6477;0.0550;0.2550;6;0.0001;0.5500;complete;16.8610;sigmoid
0.6649;0.0550;0.2239;6;0.0001;0.5500;average;16.4358;sigmoid
0.6583;0.0550;0.2213;6;0.0001;0.5500;single;16.2922;sigmoid
0.6604;0.0550;0.2324;6;0.0001;0.5500;complete;15.4811;relu
0.6551;0.0552;0.1875;6;0.0001;0.5500;average;15.9452;relu
0.6619;0.0552;0.1823;6;0.0001;0.5500;single;15.4697;relu
0.6803;0.0551;0.2363;6;0.0001;0.7500;complete;17.4448;sigmoid
0.7048;0.0547;0.2782;6;0.0001;0.7500;average;17.1252;sigmoid
0.6988;0.0549;0.2436;6;0.0001;0.7500;single;16.6051;sigmoid
0.6913;0.0550;0.2235;6;0.0001;0.7500;complete;16.1781;relu
0.7129;0.0548;0.2717;6;0.0001;0.7500;average;15.9198;relu
0.7149;0.0548;0.2525;6;0.0001;0.7500;single;15.9509;relu
0.7217;0.0549;0.2047;6;0.0001;0.9500;complete;17.0855;sigmoid
0.7238;0.0546;0.2884;6;0.0001;0.9500;average;17.7649;sigmoid
0.7243;0.0548;0.1871;6;0.0001;0.9500;single;17.0397;sigmoid
0.7258;0.0548;0.2034;6;0.0001;0.9500;complete;17.3274;relu
0.7285;0.0546;0.2813;6;0.0001;0.9500;average;17.3100;relu
0.7273;0.0547;0.1878;6;0.0001;0.9500;single;16.8742;relu
0.6786;0.0552;0.1645;6;0.0001;0.9950;complete;16.9772;sigmoid
0.6805;0.0549;0.2113;6;0.0001;0.9950;average;17.0610;sigmoid
0.6923;0.0550;0.1515;6;0.0001;0.9950;single;16.6358;sigmoid
0.6802;0.0552;0.1619;6;0.0001;0.9950;complete;16.8704;relu
0.6795;0.0549;0.2123;6;0.0001;0.9950;average;16.8689;relu
0.6898;0.0550;0.1517;6;0.0001;0.9950;single;16.5781;relu
0.5776;0.0554;0.1999;6;0.0010;0.5000;complete;4.2290;sigmoid
0.6455;0.0551;0.2007;6;0.0010;0.5000;average;4.1205;sigmoid
0.6419;0.0552;0.2297;6;0.0010;0.5000;single;4.0738;sigmoid
0.6501;0.0552;0.2254;6;0.0010;0.5000;complete;3.8375;relu
0.6513;0.0552;0.1760;6;0.0010;0.5000;average;3.7800;relu
0.6752;0.0550;0.2296;6;0.0010;0.5000;single;3.8424;relu
0.6487;0.0550;0.2487;6;0.0010;0.5500;complete;15.9273;sigmoid
0.6510;0.0551;0.2186;6;0.0010;0.5500;average;16.0044;sigmoid
0.6472;0.0551;0.1915;6;0.0010;0.5500;single;16.0155;sigmoid
0.6516;0.0550;0.2250;6;0.0010;0.5500;complete;15.3991;relu
0.6631;0.0551;0.2065;6;0.0010;0.5500;average;15.6700;relu
0.6670;0.0550;0.2236;6;0.0010;0.5500;single;15.1677;relu
0.6786;0.0551;0.2350;6;0.0010;0.7500;complete;16.1626;sigmoid
0.7024;0.0547;0.2817;6;0.0010;0.7500;average;16.4975;sigmoid
0.6954;0.0549;0.2454;6;0.0010;0.7500;single;16.0489;sigmoid
0.6947;0.0550;0.2265;6;0.0010;0.7500;complete;15.8297;relu
0.7117;0.0548;0.2731;6;0.0010;0.7500;average;15.7714;relu
0.7129;0.0548;0.2523;6;0.0010;0.7500;single;15.6576;relu
0.7206;0.0549;0.2037;6;0.0010;0.9500;complete;17.0305;sigmoid
0.7218;0.0546;0.2867;6;0.0010;0.9500;average;17.4670;sigmoid
0.7251;0.0548;0.1858;6;0.0010;0.9500;single;16.5796;sigmoid
0.7247;0.0549;0.2005;6;0.0010;0.9500;complete;16.3536;relu
0.7306;0.0546;0.2822;6;0.0010;0.9500;average;15.9176;relu
0.7245;0.0548;0.1829;6;0.0010;0.9500;single;15.7788;relu
0.6787;0.0552;0.1677;6;0.0010;0.9950;complete;17.3458;sigmoid
0.6788;0.0549;0.2130;6;0.0010;0.9950;average;16.8295;sigmoid
0.6849;0.0550;0.1403;6;0.0010;0.9950;single;16.7096;sigmoid
0.6833;0.0551;0.1659;6;0.0010;0.9950;complete;15.9137;relu
0.6798;0.0549;0.2048;6;0.0010;0.9950;average;16.1190;relu
0.6972;0.0549;0.1567;6;0.0010;0.9950;single;15.6919;relu
0.6196;0.0551;0.2979;6;0.0100;0.5000;complete;3.9077;sigmoid
0.6343;0.0551;0.2006;6;0.0100;0.5000;average;3.9009;sigmoid
0.6341;0.0553;0.2027;6;0.0100;0.5000;single;3.8863;sigmoid
0.6022;0.0554;0.2256;6;0.0100;0.5000;complete;3.6663;relu
0.6182;0.0555;0.1216;6;0.0100;0.5000;average;3.6612;relu
0.6544;0.0552;0.2093;6;0.0100;0.5000;single;3.6611;relu
0.6062;0.0553;0.2703;6;0.0100;0.5500;complete;15.9869;sigmoid
0.6287;0.0551;0.2006;6;0.0100;0.5500;average;16.1075;sigmoid
0.6169;0.0553;0.1982;6;0.0100;0.5500;single;15.6937;sigmoid
0.6132;0.0553;0.2089;6;0.0100;0.5500;complete;15.6423;relu
0.6335;0.0552;0.2056;6;0.0100;0.5500;average;15.6422;relu
0.6530;0.0551;0.2424;6;0.0100;0.5500;single;15.5219;relu
0.6724;0.0549;0.2426;6;0.0100;0.7500;complete;15.9330;sigmoid
0.6953;0.0548;0.2792;6;0.0100;0.7500;average;16.3369;sigmoid
0.6965;0.0549;0.2519;6;0.0100;0.7500;single;15.6071;sigmoid
0.7064;0.0548;0.2371;6;0.0100;0.7500;complete;15.7265;relu
0.7020;0.0549;0.2665;6;0.0100;0.7500;average;15.8192;relu
0.6956;0.0549;0.2498;6;0.0100;0.7500;single;15.5152;relu
0.7207;0.0549;0.2047;6;0.0100;0.9500;complete;16.4454;sigmoid
0.7206;0.0546;0.2839;6;0.0100;0.9500;average;16.0959;sigmoid
0.7202;0.0548;0.1831;6;0.0100;0.9500;single;16.1847;sigmoid
0.7217;0.0548;0.2046;6;0.0100;0.9500;complete;15.5264;relu
0.7331;0.0546;0.2931;6;0.0100;0.9500;average;15.6350;relu
0.7289;0.0548;0.1983;6;0.0100;0.9500;single;15.4935;relu
0.6797;0.0551;0.1814;6;0.0100;0.9950;complete;15.9211;sigmoid
0.6564;0.0550;0.2008;6;0.0100;0.9950;average;16.2565;sigmoid
0.6685;0.0552;0.1070;6;0.0100;0.9950;single;15.6722;sigmoid
0.6735;0.0553;0.1289;6;0.0100;0.9950;complete;15.8356;relu
0.6765;0.0551;0.1828;6;0.0100;0.9950;average;15.6022;relu
0.6870;0.0551;0.1298;6;0.0100;0.9950;single;15.4924;relu
0.5647;0.0554;0.2539;6;0.1000;0.5000;complete;4.0263;sigmoid
0.5544;0.0556;0.2488;6;0.1000;0.5000;average;4.1852;sigmoid
0.5864;0.0553;0.2586;6;0.1000;0.5000;single;4.0707;sigmoid
0.5657;0.0555;0.1254;6;0.1000;0.5000;complete;3.8251;relu
0.6447;0.0552;0.1806;6;0.1000;0.5000;average;3.8471;relu
0.6149;0.0552;0.2113;6;0.1000;0.5000;single;3.6863;relu
0.6013;0.0553;0.2716;6;0.1000;0.5500;complete;15.5331;sigmoid
0.5799;0.0554;0.2062;6;0.1000;0.5500;average;15.9439;sigmoid
0.5357;0.0557;0.2040;6;0.1000;0.5500;single;15.5510;sigmoid
0.6208;0.0552;0.2487;6;0.1000;0.5500;complete;15.5968;relu
0.5815;0.0554;0.1213;6;0.1000;0.5500;average;15.8095;relu
0.6199;0.0552;0.2195;6;0.1000;0.5500;single;15.2254;relu
0.6577;0.0549;0.2294;6;0.1000;0.7500;complete;16.1572;sigmoid
0.6663;0.0551;0.2654;6;0.1000;0.7500;average;15.8686;sigmoid
0.6752;0.0550;0.2360;6;0.1000;0.7500;single;15.7571;sigmoid
0.6794;0.0550;0.2355;6;0.1000;0.7500;complete;15.7688;relu
0.7012;0.0549;0.2357;6;0.1000;0.7500;average;15.4198;relu
0.6956;0.0550;0.2712;6;0.1000;0.7500;single;15.6576;relu
0.7161;0.0548;0.1959;6;0.1000;0.9500;complete;15.6510;sigmoid
0.7032;0.0548;0.2560;6;0.1000;0.9500;average;15.9852;sigmoid
0.7285;0.0548;0.1854;6;0.1000;0.9500;single;15.4773;sigmoid
0.7079;0.0550;0.2011;6;0.1000;0.9500;complete;15.5483;relu
0.7221;0.0547;0.2427;6;0.1000;0.9500;average;15.7533;relu
0.7152;0.0550;0.1567;6;0.1000;0.9500;single;15.2535;relu
0.6537;0.0552;0.1574;6;0.1000;0.9950;complete;16.0552;sigmoid
0.6798;0.0550;0.2134;6;0.1000;0.9950;average;16.0518;sigmoid
0.6789;0.0552;0.1272;6;0.1000;0.9950;single;15.6618;sigmoid
0.6494;0.0554;0.0945;6;0.1000;0.9950;complete;15.6387;relu
0.6549;0.0550;0.1851;6;0.1000;0.9950;average;15.7328;relu
0.6661;0.0552;0.1016;6;0.1000;0.9950;single;15.5068;relu
0.5656;0.0552;0.2012;6;1.0000;0.5000;complete;3.8985;sigmoid
0.4751;0.0555;0.1581;6;1.0000;0.5000;average;4.0455;sigmoid
0.5063;0.0554;0.1639;6;1.0000;0.5000;single;3.9346;sigmoid
0.4894;0.0556;0.0646;6;1.0000;0.5000;complete;3.6600;relu
0.5115;0.0556;0.0774;6;1.0000;0.5000;average;3.6684;relu
0.4277;0.0557;0.0873;6;1.0000;0.5000;single;3.6647;relu
0.5066;0.0553;0.2118;6;1.0000;0.5500;complete;15.7482;sigmoid
0.5209;0.0552;0.1825;6;1.0000;0.5500;average;16.2584;sigmoid
0.5196;0.0554;0.1512;6;1.0000;0.5500;single;15.4417;sigmoid
0.5617;0.0549;0.1773;6;1.0000;0.5500;complete;15.9399;relu
0.4013;0.0554;0.0838;6;1.0000;0.5500;average;15.7634;relu
0.4671;0.0554;0.0929;6;1.0000;0.5500;single;15.7021;relu
0.6626;0.0547;0.2378;6;1.0000;0.7500;complete;15.8801;sigmoid
0.6194;0.0551;0.2248;6;1.0000;0.7500;average;15.7145;sigmoid
0.6201;0.0549;0.2185;6;1.0000;0.7500;single;15.6976;sigmoid
0.6267;0.0549;0.1887;6;1.0000;0.7500;complete;15.4518;relu
0.5946;0.0553;0.1011;6;1.0000;0.7500;average;15.7223;relu
0.6063;0.0553;0.1216;6;1.0000;0.7500;single;15.2745;relu
0.7208;0.0546;0.2867;6;1.0000;0.9500;complete;15.8333;sigmoid
0.7010;0.0550;0.2275;6;1.0000;0.9500;average;16.1685;sigmoid
0.7194;0.0546;0.2662;6;1.0000;0.9500;single;15.4298;sigmoid
0.7065;0.0548;0.2118;6;1.0000;0.9500;complete;15.7151;relu
0.6914;0.0551;0.1827;6;1.0000;0.9500;average;15.5089;relu
0.7321;0.0549;0.2526;6;1.0000;0.9500;single;15.5111;relu
0.6501;0.0551;0.1709;6;1.0000;0.9950;complete;15.8362;sigmoid
0.6770;0.0552;0.1806;6;1.0000;0.9950;average;15.9245;sigmoid
0.6845;0.0551;0.1955;6;1.0000;0.9950;single;15.6930;sigmoid
0.6831;0.0549;0.1823;6;1.0000;0.9950;complete;15.4118;relu
0.6501;0.0553;0.2035;6;1.0000;0.9950;average;15.9502;relu
0.6757;0.0549;0.1458;6;1.0000;0.9950;single;15.1846;relu
0.4298;0.0552;0.1644;6;10.0000;0.5000;complete;3.9096;sigmoid
0.3734;0.0553;0.1355;6;10.0000;0.5000;average;3.9013;sigmoid
0.3662;0.0554;0.1268;6;10.0000;0.5000;single;3.9181;sigmoid
0.2235;0.0550;0.1128;6;10.0000;0.5000;complete;3.6760;relu
0.1422;0.0551;0.0632;6;10.0000;0.5000;average;3.6732;relu
0.1157;0.0551;0.0253;6;10.0000;0.5000;single;3.6795;relu
0.3836;0.0552;0.1606;6;10.0000;0.5500;complete;16.2034;sigmoid
0.3475;0.0554;0.1245;6;10.0000;0.5500;average;16.0396;sigmoid
0.3353;0.0555;0.1100;6;10.0000;0.5500;single;15.8881;sigmoid
0.2329;0.0549;0.0866;6;10.0000;0.5500;complete;15.6985;relu
0.1336;0.0552;0.0419;6;10.0000;0.5500;average;15.4643;relu
0.1052;0.0554;0.0277;6;10.0000;0.5500;single;15.6061;relu
0.5513;0.0550;0.2241;6;10.0000;0.7500;complete;15.6610;sigmoid
0.4650;0.0552;0.1390;6;10.0000;0.7500;average;16.1868;sigmoid
0.5012;0.0553;0.1987;6;10.0000;0.7500;single;15.7232;sigmoid
0.3229;0.0549;0.1324;6;10.0000;0.7500;complete;15.4834;relu
0.1407;0.0551;0.0527;6;10.0000;0.7500;average;15.7811;relu
0.2127;0.0550;0.0974;6;10.0000;0.7500;single;15.2870;relu
0.6709;0.0549;0.2091;6;10.0000;0.9500;complete;15.9580;sigmoid
0.6553;0.0549;0.2571;6;10.0000;0.9500;average;15.7715;sigmoid
0.6578;0.0551;0.1877;6;10.0000;0.9500;single;15.7260;sigmoid
0.6207;0.0546;0.2833;6;10.0000;0.9500;complete;15.4988;relu
