MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.6617;0.1541;0.5871;5;10.0000;0.9500;single;1.8054;sigmoid
0.0314;0.1590;-0.0012;5;10.0000;0.9500;complete;1.7539;relu
0.0513;0.1579;0.0010;5;10.0000;0.9500;average;1.7243;relu
0.0352;0.1588;-0.0013;5;10.0000;0.9500;single;1.7330;relu
0.4891;0.1570;0.1315;5;10.0000;0.9950;complete;1.7915;sigmoid
0.2616;0.1574;0.0353;5;10.0000;0.9950;average;1.9119;sigmoid
0.3145;0.1563;0.1257;5;10.0000;0.9950;single;1.8226;sigmoid
0.0234;0.1599;0.0003;5;10.0000;0.9950;complete;1.7293;relu
0.0494;0.1481;0.0093;5;10.0000;0.9950;average;1.7118;relu
0.0612;0.1501;0.0624;5;10.0000;0.9950;single;1.7283;relu
0.6452;0.1546;0.6189;6;0.0000;0.5000;complete;0.9204;sigmoid
0.7403;0.1531;0.9052;6;0.0000;0.5000;average;0.9136;sigmoid
0.7402;0.1531;0.8979;6;0.0000;0.5000;single;0.9192;sigmoid
0.6452;0.1546;0.6189;6;0.0000;0.5000;complete;0.8382;relu
0.7403;0.1531;0.9052;6;0.0000;0.5000;average;0.8205;relu
0.7402;0.1531;0.8979;6;0.0000;0.5000;single;0.8240;relu
0.6452;0.1546;0.6189;6;0.0000;0.5500;complete;1.8353;sigmoid
0.7403;0.1531;0.9052;6;0.0000;0.5500;average;1.8285;sigmoid
0.7402;0.1531;0.8979;6;0.0000;0.5500;single;1.9129;sigmoid
0.6452;0.1546;0.6189;6;0.0000;0.5500;complete;1.7612;relu
0.7403;0.1531;0.9052;6;0.0000;0.5500;average;1.8861;relu
0.7402;0.1531;0.8979;6;0.0000;0.5500;single;1.7558;relu
0.7293;0.1535;0.8586;6;0.0000;0.7500;complete;1.8431;sigmoid
0.7396;0.1533;0.8819;6;0.0000;0.7500;average;1.9254;sigmoid
0.7394;0.1531;0.9017;6;0.0000;0.7500;single;1.8354;sigmoid
0.7293;0.1535;0.8586;6;0.0000;0.7500;complete;1.7735;relu
0.7396;0.1533;0.8819;6;0.0000;0.7500;average;1.8362;relu
0.7394;0.1531;0.9017;6;0.0000;0.7500;single;1.7772;relu
0.5828;0.1566;0.2823;6;0.0000;0.9500;complete;1.9082;sigmoid
0.6474;0.1560;0.4354;6;0.0000;0.9500;average;1.8273;sigmoid
0.6060;0.1557;0.4020;6;0.0000;0.9500;single;1.8428;sigmoid
0.5828;0.1566;0.2823;6;0.0000;0.9500;complete;1.7653;relu
0.6474;0.1560;0.4354;6;0.0000;0.9500;average;1.7791;relu
0.6060;0.1557;0.4020;6;0.0000;0.9500;single;1.7692;relu
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.8298;sigmoid
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.8383;sigmoid
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.8272;sigmoid
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.7952;relu
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.8796;relu
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.7625;relu
0.6435;0.1544;0.6293;6;0.0000;0.5000;complete;0.9791;sigmoid
0.7369;0.1528;0.9190;6;0.0000;0.5000;average;0.9071;sigmoid
0.7383;0.1528;0.9189;6;0.0000;0.5000;single;0.9807;sigmoid
0.6454;0.1544;0.6489;6;0.0000;0.5000;complete;0.8326;relu
0.7365;0.1527;0.9436;6;0.0000;0.5000;average;0.8437;relu
0.7410;0.1530;0.9020;6;0.0000;0.5000;single;0.8570;relu
0.6423;0.1543;0.6308;6;0.0000;0.5500;complete;1.8998;sigmoid
0.7368;0.1528;0.9252;6;0.0000;0.5500;average;1.9934;sigmoid
0.7369;0.1528;0.9158;6;0.0000;0.5500;single;1.8148;sigmoid
0.6457;0.1543;0.6518;6;0.0000;0.5500;complete;1.8283;relu
0.7365;0.1527;0.9374;6;0.0000;0.5500;average;1.7355;relu
0.7410;0.1530;0.9020;6;0.0000;0.5500;single;1.7459;relu
0.7246;0.1532;0.8688;6;0.0000;0.7500;complete;2.0006;sigmoid
0.7368;0.1530;0.9154;6;0.0000;0.7500;average;2.0893;sigmoid
0.7388;0.1529;0.9180;6;0.0000;0.7500;single;1.9163;sigmoid
0.7257;0.1530;0.8831;6;0.0000;0.7500;complete;1.8388;relu
0.7410;0.1530;0.9052;6;0.0000;0.7500;average;1.8031;relu
0.7410;0.1530;0.9048;6;0.0000;0.7500;single;1.8981;relu
0.5828;0.1566;0.2823;6;0.0000;0.9500;complete;1.8844;sigmoid
0.6474;0.1560;0.4354;6;0.0000;0.9500;average;1.8826;sigmoid
0.6060;0.1557;0.4020;6;0.0000;0.9500;single;1.8852;sigmoid
0.5828;0.1566;0.2823;6;0.0000;0.9500;complete;1.8149;relu
0.6474;0.1560;0.4354;6;0.0000;0.9500;average;1.8635;relu
0.6060;0.1557;0.4020;6;0.0000;0.9500;single;1.8185;relu
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.8322;sigmoid
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.9158;sigmoid
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.9211;sigmoid
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.7697;relu
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.9200;relu
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.7650;relu
0.6382;0.1543;0.6361;6;0.0000;0.5000;complete;0.9166;sigmoid
0.7347;0.1527;0.9395;6;0.0000;0.5000;average;0.9082;sigmoid
0.7382;0.1527;0.9292;6;0.0000;0.5000;single;0.9060;sigmoid
0.6457;0.1544;0.6420;6;0.0000;0.5000;complete;0.8333;relu
0.7394;0.1525;0.9581;6;0.0000;0.5000;average;0.8242;relu
0.7410;0.1530;0.9052;6;0.0000;0.5000;single;0.8237;relu
0.6378;0.1544;0.6304;6;0.0000;0.5500;complete;1.9071;sigmoid
0.7336;0.1526;0.9442;6;0.0000;0.5500;average;1.9017;sigmoid
0.7379;0.1526;0.9427;6;0.0000;0.5500;single;1.8298;sigmoid
0.6454;0.1543;0.6520;6;0.0000;0.5500;complete;1.9377;relu
0.7389;0.1527;0.9325;6;0.0000;0.5500;average;1.8708;relu
0.7410;0.1530;0.9020;6;0.0000;0.5500;single;1.7539;relu
0.7221;0.1530;0.9005;6;0.0000;0.7500;complete;1.8938;sigmoid
0.7348;0.1528;0.9215;6;0.0000;0.7500;average;2.0060;sigmoid
0.7370;0.1528;0.9188;6;0.0000;0.7500;single;1.9109;sigmoid
0.7272;0.1530;0.8859;6;0.0000;0.7500;complete;1.8207;relu
0.7410;0.1530;0.9052;6;0.0000;0.7500;average;1.8009;relu
0.7408;0.1529;0.9114;6;0.0000;0.7500;single;1.8073;relu
0.5828;0.1566;0.2823;6;0.0000;0.9500;complete;1.9208;sigmoid
0.6474;0.1560;0.4354;6;0.0000;0.9500;average;2.0328;sigmoid
0.6060;0.1557;0.4020;6;0.0000;0.9500;single;1.8880;sigmoid
0.5828;0.1566;0.2806;6;0.0000;0.9500;complete;1.8528;relu
0.6474;0.1560;0.4354;6;0.0000;0.9500;average;1.9081;relu
0.6060;0.1557;0.4020;6;0.0000;0.9500;single;1.8587;relu
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.8595;sigmoid
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.8488;sigmoid
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.8414;sigmoid
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.8080;relu
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.9714;relu
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.7851;relu
0.6363;0.1544;0.6350;6;0.0000;0.5000;complete;0.9150;sigmoid
0.7337;0.1526;0.9506;6;0.0000;0.5000;average;0.9262;sigmoid
0.7383;0.1527;0.9349;6;0.0000;0.5000;single;0.8998;sigmoid
0.6441;0.1544;0.6478;6;0.0000;0.5000;complete;0.8373;relu
0.7367;0.1525;0.9649;6;0.0000;0.5000;average;0.8628;relu
0.7402;0.1529;0.9083;6;0.0000;0.5000;single;0.8259;relu
0.6374;0.1544;0.6335;6;0.0000;0.5500;complete;1.9028;sigmoid
0.7337;0.1526;0.9474;6;0.0000;0.5500;average;1.8341;sigmoid
0.7383;0.1527;0.9349;6;0.0000;0.5500;single;1.8099;sigmoid
0.6443;0.1543;0.6544;6;0.0000;0.5500;complete;1.8181;relu
0.7397;0.1528;0.9329;6;0.0000;0.5500;average;1.8348;relu
0.7410;0.1530;0.9020;6;0.0000;0.5500;single;1.7826;relu
0.7205;0.1529;0.8983;6;0.0000;0.7500;complete;1.9927;sigmoid
0.7358;0.1528;0.9214;6;0.0000;0.7500;average;1.8575;sigmoid
0.7384;0.1528;0.9240;6;0.0000;0.7500;single;1.8696;sigmoid
0.7283;0.1530;0.8946;6;0.0000;0.7500;complete;1.8629;relu
0.7410;0.1530;0.9020;6;0.0000;0.7500;average;1.9321;relu
0.7408;0.1529;0.9114;6;0.0000;0.7500;single;1.7637;relu
0.5828;0.1566;0.2823;6;0.0000;0.9500;complete;2.0764;sigmoid
0.6474;0.1560;0.4354;6;0.0000;0.9500;average;1.8979;sigmoid
0.6047;0.1557;0.3986;6;0.0000;0.9500;single;1.8976;sigmoid
0.5828;0.1566;0.2791;6;0.0000;0.9500;complete;1.8480;relu
0.6473;0.1561;0.4338;6;0.0000;0.9500;average;1.9882;relu
0.6062;0.1558;0.3993;6;0.0000;0.9500;single;1.8378;relu
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.8251;sigmoid
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.9265;sigmoid
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.8346;sigmoid
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.7738;relu
0.4796;0.1569;0.1236;6;0.0000;0.9950;average;1.7633;relu
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.7745;relu
0.6355;0.1544;0.6291;6;0.0000;0.5000;complete;0.9089;sigmoid
0.7328;0.1526;0.9564;6;0.0000;0.5000;average;0.8958;sigmoid
0.7331;0.1527;0.9334;6;0.0000;0.5000;single;0.9018;sigmoid
0.6444;0.1543;0.6449;6;0.0000;0.5000;complete;0.8463;relu
0.7349;0.1525;0.9637;6;0.0000;0.5000;average;0.8826;relu
0.7410;0.1530;0.9052;6;0.0000;0.5000;single;0.8285;relu
0.6353;0.1544;0.6308;6;0.0000;0.5500;complete;1.8661;sigmoid
0.7326;0.1527;0.9326;6;0.0000;0.5500;average;2.0093;sigmoid
0.7346;0.1526;0.9391;6;0.0000;0.5500;single;1.8207;sigmoid
0.6455;0.1542;0.6564;6;0.0000;0.5500;complete;1.7814;relu
0.7390;0.1527;0.9356;6;0.0000;0.5500;average;1.7351;relu
0.7410;0.1530;0.9020;6;0.0000;0.5500;single;1.7556;relu
0.7208;0.1527;0.9163;6;0.0000;0.7500;complete;1.8710;sigmoid
0.7329;0.1527;0.9421;6;0.0000;0.7500;average;1.8617;sigmoid
0.7372;0.1527;0.9346;6;0.0000;0.7500;single;1.8583;sigmoid
0.7282;0.1530;0.8919;6;0.0000;0.7500;complete;1.8944;relu
0.7410;0.1530;0.9052;6;0.0000;0.7500;average;1.8563;relu
0.7410;0.1530;0.9052;6;0.0000;0.7500;single;1.7434;relu
0.5816;0.1566;0.2829;6;0.0000;0.9500;complete;1.8988;sigmoid
0.6473;0.1561;0.4345;6;0.0000;0.9500;average;1.9920;sigmoid
0.6048;0.1557;0.3983;6;0.0000;0.9500;single;1.8990;sigmoid
0.5828;0.1566;0.2827;6;0.0000;0.9500;complete;1.9467;relu
0.6474;0.1561;0.4336;6;0.0000;0.9500;average;1.9611;relu
0.6059;0.1558;0.4012;6;0.0000;0.9500;single;1.8366;relu
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.8292;sigmoid
0.4784;0.1569;0.1233;6;0.0000;0.9950;average;1.9280;sigmoid
0.4797;0.1562;0.1521;6;0.0000;0.9950;single;1.8337;sigmoid
0.4856;0.1568;0.0859;6;0.0000;0.9950;complete;1.7754;relu
0.4784;0.1569;0.1233;6;0.0000;0.9950;average;1.8490;relu
0.4788;0.1562;0.1532;6;0.0000;0.9950;single;1.7847;relu
0.6359;0.1543;0.6429;6;0.0000;0.5000;complete;0.8920;sigmoid
0.7330;0.1526;0.9457;6;0.0000;0.5000;average;0.9595;sigmoid
0.7351;0.1526;0.9447;6;0.0000;0.5000;single;0.8924;sigmoid
0.6717;0.1537;0.6847;6;0.0000;0.5000;complete;0.9110;relu
0.7353;0.1525;0.9704;6;0.0000;0.5000;average;0.8148;relu
0.7410;0.1530;0.9052;6;0.0000;0.5000;single;0.8113;relu
0.6363;0.1544;0.6303;6;0.0000;0.5500;complete;1.9277;sigmoid
0.7336;0.1526;0.9450;6;0.0000;0.5500;average;1.8133;sigmoid
0.7351;0.1526;0.9447;6;0.0000;0.5500;single;1.8539;sigmoid
0.6459;0.1542;0.6566;6;0.0000;0.5500;complete;1.7634;relu
0.7371;0.1528;0.9283;6;0.0000;0.5500;average;1.7873;relu
0.7410;0.1530;0.9020;6;0.0000;0.5500;single;1.7385;relu
0.7215;0.1527;0.9191;6;0.0000;0.7500;complete;1.8431;sigmoid
0.7334;0.1526;0.9416;6;0.0000;0.7500;average;1.9745;sigmoid
0.7346;0.1526;0.9391;6;0.0000;0.7500;single;1.8082;sigmoid
0.7283;0.1530;0.8859;6;0.0000;0.7500;complete;1.7746;relu
0.7410;0.1530;0.9052;6;0.0000;0.7500;average;1.7389;relu
0.7410;0.1530;0.9052;6;0.0000;0.7500;single;1.7462;relu
0.5818;0.1567;0.2819;6;0.0000;0.9500;complete;2.0145;sigmoid
0.6459;0.1561;0.4359;6;0.0000;0.9500;average;1.9616;sigmoid
0.6043;0.1558;0.3983;6;0.0000;0.9500;single;1.9089;sigmoid
0.5829;0.1566;0.2822;6;0.0000;0.9500;complete;1.8725;relu
0.6470;0.1561;0.4302;6;0.0000;0.9500;average;1.9367;relu
0.6223;0.1557;0.4346;6;0.0000;0.9500;single;1.8546;relu
0.4870;0.1567;0.0864;6;0.0000;0.9950;complete;1.9031;sigmoid
0.4785;0.1569;0.1222;6;0.0000;0.9950;average;1.9437;sigmoid
0.4797;0.1562;0.1510;6;0.0000;0.9950;single;1.8475;sigmoid
0.4846;0.1567;0.0855;6;0.0000;0.9950;complete;1.8578;relu
0.4773;0.1568;0.1273;6;0.0000;0.9950;average;1.9042;relu
0.4891;0.1562;0.1551;6;0.0000;0.9950;single;1.7859;relu
0.6215;0.1544;0.6274;6;0.0001;0.5000;complete;0.9088;sigmoid
0.7353;0.1525;0.9589;6;0.0001;0.5000;average;0.9555;sigmoid
0.7343;0.1527;0.9433;6;0.0001;0.5000;single;0.9123;sigmoid
0.6709;0.1536;0.6926;6;0.0001;0.5000;complete;0.8268;relu
0.7378;0.1524;0.9692;6;0.0001;0.5000;average;0.8309;relu
0.7407;0.1529;0.9146;6;0.0001;0.5000;single;0.8341;relu
0.6371;0.1543;0.6454;6;0.0001;0.5500;complete;1.8424;sigmoid
0.7355;0.1526;0.9541;6;0.0001;0.5500;average;1.8157;sigmoid
0.7344;0.1526;0.9533;6;0.0001;0.5500;single;1.8179;sigmoid
0.6454;0.1543;0.6516;6;0.0001;0.5500;complete;1.7557;relu
0.7367;0.1527;0.9365;6;0.0001;0.5500;average;1.8294;relu
0.7410;0.1530;0.9020;6;0.0001;0.5500;single;1.7362;relu
0.7228;0.1527;0.9337;6;0.0001;0.7500;complete;1.9268;sigmoid
0.7336;0.1526;0.9417;6;0.0001;0.7500;average;1.9459;sigmoid
0.7351;0.1526;0.9527;6;0.0001;0.7500;single;1.8897;sigmoid
0.7295;0.1530;0.8917;6;0.0001;0.7500;complete;1.7711;relu
0.7410;0.1530;0.9052;6;0.0001;0.7500;average;1.8498;relu
0.7410;0.1530;0.9020;6;0.0001;0.7500;single;1.7486;relu
0.5845;0.1567;0.2830;6;0.0001;0.9500;complete;1.9452;sigmoid
0.6454;0.1561;0.4260;6;0.0001;0.9500;average;2.0315;sigmoid
0.6052;0.1558;0.4006;6;0.0001;0.9500;single;1.9083;sigmoid
0.5823;0.1565;0.2864;6;0.0001;0.9500;complete;1.9084;relu
0.6621;0.1558;0.4676;6;0.0001;0.9500;average;1.9756;relu
0.6226;0.1557;0.4375;6;0.0001;0.9500;single;1.8346;relu
0.4827;0.1569;0.0854;6;0.0001;0.9950;complete;1.8429;sigmoid
0.4812;0.1567;0.1290;6;0.0001;0.9950;average;1.8462;sigmoid
0.4883;0.1563;0.1411;6;0.0001;0.9950;single;1.9019;sigmoid
0.4831;0.1566;0.0847;6;0.0001;0.9950;complete;1.7834;relu
0.4687;0.1569;0.1510;6;0.0001;0.9950;average;1.7737;relu
0.4895;0.1570;0.1116;6;0.0001;0.9950;single;1.7708;relu
0.6196;0.1538;0.6302;6;0.0010;0.5000;complete;0.9068;sigmoid
0.7340;0.1526;0.9518;6;0.0010;0.5000;average;0.8997;sigmoid
0.7335;0.1526;0.9557;6;0.0010;0.5000;single;0.9018;sigmoid
0.6727;0.1536;0.6937;6;0.0010;0.5000;complete;0.8278;relu
0.7362;0.1525;0.9698;6;0.0010;0.5000;average;0.8282;relu
0.7370;0.1526;0.9503;6;0.0010;0.5000;single;0.8495;relu
0.6371;0.1543;0.6438;6;0.0010;0.5500;complete;1.8190;sigmoid
0.7347;0.1526;0.9483;6;0.0010;0.5500;average;1.8177;sigmoid
0.7350;0.1526;0.9502;6;0.0010;0.5500;single;1.8290;sigmoid
0.6440;0.1543;0.6519;6;0.0010;0.5500;complete;1.7474;relu
0.7391;0.1528;0.9333;6;0.0010;0.5500;average;1.8331;relu
0.7410;0.1530;0.9020;6;0.0010;0.5500;single;1.7480;relu
0.7234;0.1526;0.9456;6;0.0010;0.7500;complete;1.8605;sigmoid
0.7354;0.1526;0.9560;6;0.0010;0.7500;average;1.8220;sigmoid
0.7344;0.1526;0.9501;6;0.0010;0.7500;single;1.9391;sigmoid
0.7299;0.1529;0.9102;6;0.0010;0.7500;complete;1.8127;relu
0.7409;0.1530;0.9048;6;0.0010;0.7500;average;1.7374;relu
0.7410;0.1530;0.9048;6;0.0010;0.7500;single;1.7567;relu
0.6180;0.1565;0.3103;6;0.0010;0.9500;complete;2.0200;sigmoid
0.6169;0.1561;0.4167;6;0.0010;0.9500;average;2.0461;sigmoid
0.6078;0.1558;0.3933;6;0.0010;0.9500;single;1.9092;sigmoid
0.6080;0.1565;0.2853;6;0.0010;0.9500;complete;1.7816;relu
0.6559;0.1558;0.4547;6;0.0010;0.9500;average;1.7795;relu
0.5919;0.1561;0.4022;6;0.0010;0.9500;single;1.8171;relu
0.5259;0.1562;0.1062;6;0.0010;0.9950;complete;1.8476;sigmoid
0.4781;0.1572;0.1293;6;0.0010;0.9950;average;1.8590;sigmoid
0.4773;0.1572;0.1469;6;0.0010;0.9950;single;1.8475;sigmoid
0.5083;0.1567;0.1669;6;0.0010;0.9950;complete;1.7773;relu
0.5049;0.1572;0.1680;6;0.0010;0.9950;average;1.8230;relu
0.5076;0.1569;0.1860;6;0.0010;0.9950;single;1.7695;relu
0.6178;0.1538;0.6321;6;0.0100;0.5000;complete;0.9138;sigmoid
0.7322;0.1527;0.9394;6;0.0100;0.5000;average;0.9011;sigmoid
0.7351;0.1526;0.9475;6;0.0100;0.5000;single;0.8998;sigmoid
0.6709;0.1536;0.6930;6;0.0100;0.5000;complete;0.8408;relu
0.7368;0.1526;0.9620;6;0.0100;0.5000;average;0.8555;relu
0.7364;0.1528;0.9310;6;0.0100;0.5000;single;0.8277;relu
0.6362;0.1543;0.6398;6;0.0100;0.5500;complete;1.8162;sigmoid
0.7335;0.1526;0.9525;6;0.0100;0.5500;average;1.8368;sigmoid
0.7354;0.1526;0.9510;6;0.0100;0.5500;single;1.8150;sigmoid
0.6729;0.1536;0.6980;6;0.0100;0.5500;complete;1.7642;relu
0.7372;0.1528;0.9292;6;0.0100;0.5500;average;1.9103;relu
0.7356;0.1526;0.9458;6;0.0100;0.5500;single;1.7491;relu
0.7221;0.1526;0.9365;6;0.0100;0.7500;complete;1.8527;sigmoid
0.7354;0.1526;0.9508;6;0.0100;0.7500;average;1.8956;sigmoid
0.7358;0.1526;0.9553;6;0.0100;0.7500;single;1.8819;sigmoid
0.7280;0.1528;0.9098;6;0.0100;0.7500;complete;1.9247;relu
0.7405;0.1529;0.9197;6;0.0100;0.7500;average;1.8134;relu
0.7407;0.1529;0.9146;6;0.0100;0.7500;single;1.7412;relu
0.6100;0.1566;0.3145;6;0.0100;0.9500;complete;1.8420;sigmoid
0.6223;0.1560;0.3455;6;0.0100;0.9500;average;1.8351;sigmoid
0.6450;0.1557;0.4810;6;0.0100;0.9500;single;1.8249;sigmoid
0.6314;0.1563;0.3633;6;0.0100;0.9500;complete;1.7812;relu
0.6251;0.1566;0.3475;6;0.0100;0.9500;average;1.8003;relu
0.6004;0.1565;0.3427;6;0.0100;0.9500;single;1.7625;relu
0.4915;0.1570;0.0903;6;0.0100;0.9950;complete;1.8684;sigmoid
0.4755;0.1574;0.1255;6;0.0100;0.9950;average;1.9510;sigmoid
0.4973;0.1572;0.1472;6;0.0100;0.9950;single;1.8255;sigmoid
0.5132;0.1568;0.1085;6;0.0100;0.9950;complete;1.7461;relu
0.4970;0.1575;0.1411;6;0.0100;0.9950;average;1.7546;relu
0.5022;0.1570;0.1597;6;0.0100;0.9950;single;1.7501;relu
0.7344;0.1524;0.9755;6;0.1000;0.5000;complete;0.9069;sigmoid
0.7339;0.1526;0.9536;6;0.1000;0.5000;average;0.9047;sigmoid
0.7336;0.1526;0.9503;6;0.1000;0.5000;single;0.9048;sigmoid
0.7396;0.1526;0.9493;6;0.1000;0.5000;complete;0.8154;relu
0.6595;0.1535;0.7071;6;0.1000;0.5000;average;0.8705;relu
0.7391;0.1524;0.9722;6;0.1000;0.5000;single;0.8243;relu
0.7350;0.1524;0.9743;6;0.1000;0.5500;complete;1.8159;sigmoid
0.7352;0.1526;0.9556;6;0.1000;0.5500;average;2.0092;sigmoid
0.7358;0.1526;0.9553;6;0.1000;0.5500;single;1.8198;sigmoid
0.7371;0.1525;0.9739;6;0.1000;0.5500;complete;1.7831;relu
0.7345;0.1525;0.9597;6;0.1000;0.5500;average;1.8252;relu
0.7354;0.1526;0.9510;6;0.1000;0.5500;single;1.7522;relu
0.7360;0.1525;0.9665;6;0.1000;0.7500;complete;1.8258;sigmoid
0.7370;0.1526;0.9510;6;0.1000;0.7500;average;1.9569;sigmoid
0.7327;0.1526;0.9617;6;0.1000;0.7500;single;1.8216;sigmoid
0.7383;0.1524;0.9758;6;0.1000;0.7500;complete;1.7358;relu
0.7391;0.1526;0.9539;6;0.1000;0.7500;average;1.7466;relu
0.6121;0.1543;0.5769;6;0.1000;0.7500;single;1.7437;relu
0.6312;0.1559;0.3946;6;0.1000;0.9500;complete;2.0009;sigmoid
0.6320;0.1551;0.4184;6;0.1000;0.9500;average;1.9046;sigmoid
0.6509;0.1546;0.4401;6;0.1000;0.9500;single;1.8149;sigmoid
0.6083;0.1564;0.2946;6;0.1000;0.9500;complete;1.7487;relu
0.6546;0.1554;0.4502;6;0.1000;0.9500;average;1.7469;relu
0.6081;0.1564;0.3020;6;0.1000;0.9500;single;1.8053;relu
0.5088;0.1571;0.1247;6;0.1000;0.9950;complete;1.8623;sigmoid
0.4788;0.1572;0.1500;6;0.1000;0.9950;average;1.9477;sigmoid
0.4950;0.1574;0.1288;6;0.1000;0.9950;single;1.8193;sigmoid
0.4960;0.1568;0.1906;6;0.1000;0.9950;complete;1.7569;relu
0.4757;0.1577;0.1877;6;0.1000;0.9950;average;1.8431;relu
0.4775;0.1571;0.1216;6;0.1000;0.9950;single;1.7517;relu
0.7337;0.1525;0.9618;6;1.0000;0.5000;complete;0.9051;sigmoid
0.7352;0.1526;0.9556;6;1.0000;0.5000;average;0.9862;sigmoid
0.7336;0.1525;0.9656;6;1.0000;0.5000;single;0.9063;sigmoid
0.7376;0.1527;0.9401;6;1.0000;0.5000;complete;0.8268;relu
0.7396;0.1530;0.9058;6;1.0000;0.5000;average;0.8236;relu
0.7384;0.1529;0.9150;6;1.0000;0.5000;single;0.8319;relu
0.6187;0.1547;0.6126;6;1.0000;0.5500;complete;1.9052;sigmoid
0.7321;0.1526;0.9443;6;1.0000;0.5500;average;1.9831;sigmoid
0.7360;0.1525;0.9614;6;1.0000;0.5500;single;1.8278;sigmoid
0.5515;0.1545;0.5012;6;1.0000;0.5500;complete;1.7464;relu
0.5514;0.1546;0.5061;6;1.0000;0.5500;average;1.7438;relu
0.5515;0.1548;0.5288;6;1.0000;0.5500;single;1.7443;relu
0.7350;0.1526;0.9529;6;1.0000;0.7500;complete;1.8246;sigmoid
0.6511;0.1551;0.6565;6;1.0000;0.7500;average;1.8194;sigmoid
0.7350;0.1526;0.9554;6;1.0000;0.7500;single;1.8096;sigmoid
0.7392;0.1528;0.9225;6;1.0000;0.7500;complete;1.8806;relu
0.6878;0.1535;0.6948;6;1.0000;0.7500;average;1.8226;relu
0.7179;0.1532;0.8316;6;1.0000;0.7500;single;1.7583;relu
0.6743;0.1543;0.6399;6;1.0000;0.9500;complete;1.8432;sigmoid
0.5982;0.1566;0.3713;6;1.0000;0.9500;average;1.8553;sigmoid
0.5879;0.1560;0.3783;6;1.0000;0.9500;single;1.8200;sigmoid
0.6044;0.1551;0.4183;6;1.0000;0.9500;complete;1.7639;relu
0.5814;0.1557;0.3972;6;1.0000;0.9500;average;1.7348;relu
0.5753;0.1559;0.2396;6;1.0000;0.9500;single;1.7381;relu
0.4785;0.1576;0.1524;6;1.0000;0.9950;complete;1.8159;sigmoid
0.4446;0.1583;0.1203;6;1.0000;0.9950;average;1.9223;sigmoid
0.4624;0.1579;0.1601;6;1.0000;0.9950;single;1.8363;sigmoid
0.4938;0.1563;0.1304;6;1.0000;0.9950;complete;1.8098;relu
0.4861;0.1570;0.0649;6;1.0000;0.9950;average;1.8350;relu
0.4066;0.1588;0.0866;6;1.0000;0.9950;single;1.7452;relu
0.5758;0.1548;0.5609;6;10.0000;0.5000;complete;0.9072;sigmoid
0.7086;0.1531;0.8351;6;10.0000;0.5000;average;0.9900;sigmoid
0.7155;0.1533;0.8215;6;10.0000;0.5000;single;0.9013;sigmoid
0.3257;0.1495;0.2399;6;10.0000;0.5000;complete;0.8250;relu
0.3635;0.1501;0.3157;6;10.0000;0.5000;average;0.8252;relu
0.2774;0.1463;0.3053;6;10.0000;0.5000;single;0.8253;relu
0.7072;0.1532;0.8105;6;10.0000;0.5500;complete;1.8230;sigmoid
0.6822;0.1535;0.7627;6;10.0000;0.5500;average;2.6374;sigmoid
0.7166;0.1539;0.8024;6;10.0000;0.5500;single;1.8294;sigmoid
0.0141;0.1542;-0.0025;6;10.0000;0.5500;complete;1.8317;relu
0.1456;0.1481;0.0592;6;10.0000;0.5500;average;1.8102;relu
0.1833;0.1470;0.2150;6;10.0000;0.5500;single;1.7549;relu
0.7278;0.1531;0.8726;6;10.0000;0.7500;complete;1.8289;sigmoid
0.7176;0.1530;0.8626;6;10.0000;0.7500;average;1.9686;sigmoid
0.7247;0.1530;0.8807;6;10.0000;0.7500;single;1.8981;sigmoid
0.2329;0.1455;0.2599;6;10.0000;0.7500;complete;1.8711;relu
0.0248;0.1485;-0.0023;6;10.0000;0.7500;average;1.7378;relu
0.0800;0.1486;0.0136;6;10.0000;0.7500;single;1.7413;relu
0.6591;0.1554;0.5261;6;10.0000;0.9500;complete;1.8287;sigmoid
